"Index","MXX.Open","MXX.High","MXX.Low","MXX.Close","MXX.Volume","MXX.Adjusted"
"2003-08-15",7421.77002,7458.970215,7407.100098,7418.430176,0,7418.430176
"2003-08-18",7420.259766,7501.830078,7420.049805,7500.009766,0,7500.009766
"2003-08-19",7499.990234,7524.379883,7465.549805,7487.569824,91021000,7487.569824
"2003-08-20",7486.899902,7489.299805,7426.870117,7460.149902,95411600,7460.149902
"2003-08-21",7460.279785,7517.080078,7460.279785,7498.310059,77198400,7498.310059
"2003-08-22",7498.459961,7541.02002,7481.790039,7493.72998,68784800,7493.72998
"2003-08-25",7494.990234,7494.990234,7412.97998,7435.330078,40689800,7435.330078
"2003-08-26",7435.399902,7449.359863,7400.540039,7437.720215,47849400,7437.720215
"2003-08-27",7439,7515.169922,7436.649902,7502.080078,58925600,7502.080078
"2003-08-28",7501.810059,7566.620117,7501.810059,7563.490234,79088600,7563.490234
"2003-08-29",7568.47998,7596.689941,7563.100098,7591.419922,58074600,7591.419922
"2003-09-01",7593.25,7634.720215,7592.120117,7631.819824,16766600,7631.819824
"2003-09-02",7631.850098,7672.859863,7596.209961,7671.740234,90706800,7671.740234
"2003-09-03",7671.779785,7780.410156,7670.399902,7719.120117,103441600,7719.120117
"2003-09-04",7717.649902,7746.649902,7692.600098,7719.47998,63804200,7719.47998
"2003-09-05",7720.120117,7778.879883,7720.120117,7775.339844,70814200,7775.339844
"2003-09-08",7775.540039,7833.040039,7775.540039,7814.629883,75571400,7814.629883
"2003-09-09",7815.310059,7817.370117,7731.810059,7732.899902,64204600,7732.899902
"2003-09-10",7732.169922,7752.77002,7690.569824,7734.720215,68462600,7734.720215
"2003-09-11",7734.799805,7748.939941,7720.109863,7741.870117,75470800,7741.870117
"2003-09-12",7741.720215,7741.819824,7704.669922,7712.75,53859800,7712.75
"2003-09-15",7714.77002,7740.009766,7697.029785,7729.140137,44432200,7729.140137
"2003-09-16",NA,NA,NA,NA,NA,NA
"2003-09-17",7729.77002,7746.569824,7698.02002,7746.540039,80226600,7746.540039
"2003-09-18",7746.450195,7869.109863,7745.72998,7868.279785,69871000,7868.279785
"2003-09-19",7868.180176,7902.089844,7833.390137,7891.669922,64311400,7891.669922
"2003-09-22",7891.629883,7891.810059,7791.77002,7815.470215,48886600,7815.470215
"2003-09-23",7815.569824,7837.540039,7794.560059,7834.470215,51017800,7834.470215
"2003-09-24",7835.049805,7861.459961,7787.47998,7788.080078,61942600,7788.080078
"2003-09-25",7788.850098,7793.600098,7764.47998,7771.930176,136972600,7771.930176
"2003-09-26",7771.790039,7800.209961,7760.120117,7786.220215,50282200,7786.220215
"2003-09-29",7795.109863,7836.359863,7783.540039,7836.359863,37678400,7836.359863
"2003-09-30",7836.899902,7852.22998,7795.02002,7822.47998,76826400,7822.47998
"2003-10-01",7825.410156,7948.330078,7822.609863,7937.180176,0,7937.180176
"2003-10-02",7933.180176,7937.890137,7775.799805,7775.799805,79460600,7775.799805
"2003-10-03",7776.509766,7876.029785,7776.459961,7838.77002,66968200,7838.77002
"2003-10-06",7839.47998,7839.47998,7792.299805,7816.310059,43087400,7816.310059
"2003-10-07",7813.080078,7834.209961,7784.310059,7825.009766,55686400,7825.009766
"2003-10-08",7825.049805,7852.669922,7809.140137,7812.069824,61218600,7812.069824
"2003-10-09",7812.220215,7999.160156,7812.220215,7937,98903400,7937
"2003-10-10",7937.049805,7962.759766,7918.02002,7949.029785,59042200,7949.029785
"2003-10-13",7949.660156,7970.859863,7939.589844,7960.419922,47453600,7960.419922
"2003-10-14",7962.310059,7962.310059,7883.209961,7886.720215,70490800,7886.720215
"2003-10-15",7886.899902,7912.390137,7839.330078,7843.700195,65156200,7843.700195
"2003-10-16",7842.080078,7862.709961,7823.549805,7838.140137,59776800,7838.140137
"2003-10-17",7838.350098,7885.240234,7838.350098,7859.819824,63587200,7859.819824
"2003-10-20",7859.919922,7880.310059,7836.959961,7875.77002,49406600,7875.77002
"2003-10-21",7877.660156,7943.240234,7874.029785,7936.680176,80269600,7936.680176
"2003-10-22",7938.810059,7938.810059,7874.620117,7914.140137,82402400,7914.140137
"2003-10-23",7912.009766,7912.009766,7871.27002,7874.049805,61494600,7874.049805
"2003-10-24",7872.950195,7872.950195,7819.779785,7842.859863,94511200,7842.859863
"2003-10-27",7842.910156,7912.850098,7842.290039,7905.209961,0,7905.209961
"2003-10-28",7905.189941,7931.040039,7891,7928.720215,96813000,7928.720215
"2003-10-29",7929,7959.859863,7907.180176,7925.200195,90069600,7925.200195
"2003-10-30",7927.100098,8054.02002,7927.100098,8022.939941,85966800,8022.939941
"2003-10-31",8023.189941,8064.990234,8019.450195,8064.830078,104473000,8064.830078
"2003-11-03",8064.879883,8243.5,8064.879883,8237.160156,133653000,8237.160156
"2003-11-04",8237.240234,8324.629883,8235.719727,8265.849609,139762400,8265.849609
"2003-11-05",8265.780273,8282.269531,8218.650391,8232.05957,92869400,8232.05957
"2003-11-06",8231.69043,8347.580078,8228.169922,8342.629883,100100600,8342.629883
"2003-11-07",8343.320313,8455.80957,8343.320313,8430.599609,122613600,8430.599609
"2003-11-10",8430.669922,8434.05957,8372.099609,8372.099609,55613400,8372.099609
"2003-11-11",8371.55957,8371.55957,8323.379883,8365.509766,68420400,8365.509766
"2003-11-12",8365.629883,8542.889648,8365.480469,8539.30957,106206800,8539.30957
"2003-11-13",8540.019531,8652.269531,8539.589844,8643.929688,102857800,8643.929688
"2003-11-14",8644.349609,8660.209961,8605.980469,8606.030273,72761800,8606.030273
"2003-11-17",8606.75,8606.75,8473.709961,8488.650391,56702200,8488.650391
"2003-11-18",8489,8548,8488,8542,64345400,8542
"2003-11-19",8535.410156,8536.19043,8330.780273,8351.290039,101967400,8351.290039
"2003-11-20",NA,NA,NA,NA,NA,NA
"2003-11-21",8347.730469,8347.730469,8298.450195,8335.120117,45345000,8335.120117
"2003-11-24",8334.019531,8381.009766,8164.72998,8164.72998,103448800,8164.72998
"2003-11-25",8172.919922,8309.290039,8172.919922,8288.80957,99065600,8288.80957
"2003-11-26",8291.709961,8404.799805,8288.429688,8385.400391,69468800,8385.400391
"2003-11-27",8385.280273,8459.44043,8375.599609,8455.980469,13322200,8455.980469
"2003-11-28",8455.679688,8589.610352,8443.759766,8554.480469,69003400,8554.480469
"2003-12-01",8553.339844,8659.089844,8553.339844,8621.110352,73742000,8621.110352
"2003-12-02",8621.379883,8668.030273,8541.040039,8635.44043,65050600,8635.44043
"2003-12-03",8635.580078,8642.669922,8543.30957,8553.740234,61471200,8553.740234
"2003-12-04",8553.599609,8569.160156,8515.290039,8528.80957,47054600,8528.80957
"2003-12-05",8527.370117,8530.30957,8444.94043,8489.540039,52248800,8489.540039
"2003-12-08",8489.759766,8510.370117,8456.080078,8509.379883,33663600,8509.379883
"2003-12-09",8509.459961,8509.530273,8427.910156,8429.030273,66922000,8429.030273
"2003-12-10",8428.959961,8428.959961,8333.839844,8342.110352,66339400,8342.110352
"2003-12-11",8342.110352,8441.259766,8340.129883,8441.089844,83448800,8441.089844
"2003-12-12",NA,NA,NA,NA,NA,NA
"2003-12-15",8440.490234,8441.429688,8323.240234,8337.969727,86955400,8337.969727
"2003-12-16",8337.969727,8366.55957,8300.950195,8348.339844,70671200,8348.339844
"2003-12-17",8348.339844,8416.929688,8343.599609,8416.070313,71747200,8416.070313
"2003-12-18",8416.070313,8541.040039,8416.070313,8519.700195,91105800,8519.700195
"2003-12-19",8520.030273,8573.839844,8517.379883,8564.900391,66489000,8564.900391
"2003-12-22",8564.919922,8598.219727,8540.139648,8564.900391,42767200,8564.900391
"2003-12-23",8564.759766,8610.429688,8554.580078,8607.959961,45739000,8607.959961
"2003-12-24",8607.959961,8641.389648,8583.55957,8636.049805,27448200,8636.049805
"2003-12-25",NA,NA,NA,NA,NA,NA
"2003-12-26",8635.150391,8635.150391,8599.889648,8632.129883,18236000,8632.129883
"2003-12-29",8632.129883,8731.519531,8632.129883,8729.530273,41626400,8729.530273
"2003-12-30",8729.530273,8785.799805,8728.780273,8771.429688,33939000,8771.429688
"2003-12-31",8771.839844,8805.370117,8771.730469,8795.280273,20643800,8795.280273
"2004-01-01",NA,NA,NA,NA,NA,NA
"2004-01-02",8795.280273,8823.580078,8776.969727,8818.19043,36236400,8818.19043
"2004-01-05",8820.629883,9056.240234,8820.629883,9054.110352,117640400,9054.110352
"2004-01-06",9054.25,9060.450195,9015.259766,9038.459961,100755400,9038.459961
"2004-01-07",9038.459961,9116.30957,9034.709961,9098.219727,148977000,9098.219727
"2004-01-08",9100.139648,9193.55957,9100.049805,9169.80957,141707400,9169.80957
"2004-01-09",9166.709961,9216.709961,9051.230469,9102.820313,114263000,9102.820313
"2004-01-12",9110.870117,9152.820313,9104.570313,9129.049805,81220600,9129.049805
"2004-01-13",9129.049805,9156.530273,9117.120117,9141.580078,80263000,9141.580078
"2004-01-14",9142.120117,9202.30957,9107.099609,9171.660156,95568200,9171.660156
"2004-01-15",9172.919922,9178.110352,9110.209961,9135.160156,104308400,9135.160156
"2004-01-16",9137.719727,9216.55957,9134.290039,9193.80957,104352600,9193.80957
"2004-01-19",9193.900391,9243.650391,9185.360352,9242.570313,27308800,9242.570313
"2004-01-20",9243.200195,9371.669922,9243.200195,9322.820313,126998200,9322.820313
"2004-01-21",9322.820313,9458.240234,9322.820313,9427.799805,153101800,9427.799805
"2004-01-22",9427.799805,9504.549805,9401.669922,9497.009766,103723000,9497.009766
"2004-01-23",9498.040039,9639.259766,9464.370117,9480.240234,178694600,9480.240234
"2004-01-26",9480.240234,9574.879883,9473.75,9563.910156,83836800,9563.910156
"2004-01-27",9563.599609,9612.55957,9525.030273,9612.139648,133192600,9612.139648
"2004-01-28",9612.459961,9690.129883,9549.759766,9551.129883,154516000,9551.129883
"2004-01-29",9546.19043,9564,9362.450195,9444.230469,117369000,9444.230469
"2004-01-30",9444.230469,9453.370117,9369.839844,9428.769531,93671400,9428.769531
"2004-02-02",9429.980469,9650.950195,9429.980469,9633.860352,348235600,9633.860352
"2004-02-03",9640.700195,9738.839844,9640.700195,9702.849609,288586200,9702.849609
"2004-02-04",9702.799805,9748.610352,9658.209961,9674.179688,211944000,9674.179688
"2004-02-05",NA,NA,NA,NA,NA,NA
"2004-02-06",9674.299805,9843.200195,9674.299805,9810.769531,145574200,9810.769531
"2004-02-09",9810.969727,9893.089844,9810.969727,9882.349609,113568000,9882.349609
"2004-02-10",9882.349609,9912.549805,9802.349609,9804.94043,110326600,9804.94043
"2004-02-11",9807.030273,9876.110352,9759.950195,9875.320313,159038400,9875.320313
"2004-02-12",9874.639648,9996.730469,9862.299805,9960.049805,137527200,9960.049805
"2004-02-13",9960.049805,9987.990234,9911.5,9982.870117,148405800,9982.870117
"2004-02-16",9981.519531,10031.25,9976.769531,10004.69043,27608800,10004.69043
"2004-02-17",10007.860352,10192.94043,10007.860352,10100.049805,201751400,10100.049805
"2004-02-18",10110.980469,10156.679688,10090.990234,10125.040039,181321800,10125.040039
"2004-02-19",10125.5,10142.660156,10060.480469,10072.230469,247233200,10072.230469
"2004-02-20",10072.230469,10072.540039,9803.900391,9888.730469,173057200,9888.730469
"2004-02-23",9890.780273,9896.469727,9712.780273,9764.389648,159143200,9764.389648
"2004-02-24",9764.389648,9887.230469,9699.969727,9855.030273,155731200,9855.030273
"2004-02-25",9854.089844,9926.879883,9854.019531,9926.669922,115601800,9926.669922
"2004-02-26",9928.150391,10011.280273,9918.980469,10003.570313,129083400,10003.570313
"2004-02-27",10003.830078,10023.599609,9964.879883,9991.799805,187710400,9991.799805
"2004-03-01",9992.480469,10174.019531,9992.480469,10157.129883,149985800,10157.129883
"2004-03-02",10157.129883,10229.019531,10097.959961,10106.44043,128899200,10106.44043
"2004-03-03",10106.080078,10111.410156,9968.360352,10053.179688,131371800,10053.179688
"2004-03-04",10053.299805,10196.629883,10052.820313,10196.169922,142481800,10196.169922
"2004-03-05",10196.169922,10239.879883,10146.969727,10195.030273,162616800,10195.030273
"2004-03-08",10195.290039,10201.740234,10086.200195,10095.870117,106670600,10095.870117
"2004-03-09",10095.469727,10105.570313,10038.580078,10079.200195,114955000,10079.200195
"2004-03-10",10079.049805,10095.849609,9975.969727,9978.709961,117228400,9978.709961
"2004-03-11",9978.580078,9978.580078,9725.5,9725.830078,148449800,9725.830078
"2004-03-12",9724.469727,9837.919922,9723.870117,9837.330078,97401400,9837.330078
"2004-03-15",9837.330078,9838.900391,9766.700195,9791.349609,54206000,9791.349609
"2004-03-16",9794.129883,9890.870117,9794.129883,9877.290039,85004000,9877.290039
"2004-03-17",9867.669922,9980.150391,9867.370117,9959.410156,116580400,9959.410156
"2004-03-18",9959.410156,9959.44043,9874.490234,9952.009766,67726200,9952.009766
"2004-03-19",9953.400391,10061.019531,9953.400391,10039.679688,78669000,10039.679688
"2004-03-22",10032.610352,10032.610352,9866.259766,9928.320313,80441600,9928.320313
"2004-03-23",9928.019531,10063.230469,9928.019531,10053.889648,93718800,10053.889648
"2004-03-24",10053.889648,10163.009766,10053.889648,10161.650391,91623000,10161.650391
"2004-03-25",10161.900391,10372.110352,10161.900391,10344.790039,142041800,10344.790039
"2004-03-26",10347.799805,10494.349609,10334.230469,10432,93152800,10432
"2004-03-29",10428.150391,10555,10428.150391,10455.509766,83018600,10455.509766
"2004-03-30",10455.879883,10470.099609,10414.639648,10468.75,59968200,10468.75
"2004-03-31",10469.480469,10517.5,10442.839844,10517.5,140339800,10517.5
"2004-04-01",10517.5,10672.910156,10517.5,10611.870117,127376800,10611.870117
"2004-04-02",10612.009766,10776.919922,10612.009766,10713.540039,119179600,10713.540039
"2004-04-05",10714.099609,10749.230469,10683.94043,10749.230469,43986900,10749.230469
"2004-04-06",10749.230469,10749.230469,10699.759766,10714.280273,48189600,10714.280273
"2004-04-07",10714.280273,10780.950195,10674.610352,10746.580078,53650600,10746.580078
"2004-04-08",NA,NA,NA,NA,NA,NA
"2004-04-09",NA,NA,NA,NA,NA,NA
"2004-04-12",10742.110352,10851.179688,10742.110352,10844.030273,79604000,10844.030273
"2004-04-13",10844.230469,10894.320313,10685.400391,10686.589844,90436800,10686.589844
"2004-04-14",10685.280273,10702.879883,10609.910156,10609.919922,76757200,10609.919922
"2004-04-15",10609.969727,10610.419922,10550,10610.419922,91615200,10610.419922
"2004-04-16",10610.419922,10678.480469,10589.799805,10677.139648,84649400,10677.139648
"2004-04-19",10677.259766,10701.120117,10582.669922,10646.80957,82451600,10646.80957
"2004-04-20",10647.009766,10722.049805,10647.009766,10663.44043,86466000,10663.44043
"2004-04-21",10661.259766,10661.629883,10520.009766,10539.400391,86872200,10539.400391
"2004-04-22",10543.330078,10645.75,10532.030273,10645.150391,85110400,10645.150391
"2004-04-23",10645.519531,10765.469727,10645.519531,10721.620117,80533600,10721.620117
"2004-04-26",10722.889648,10740.280273,10627.429688,10648.769531,53749800,10648.769531
"2004-04-27",10648.769531,10677.049805,10569.780273,10606.629883,69808200,10606.629883
"2004-04-28",10606.19043,10606.19043,10237.980469,10240.910156,148286000,10240.910156
"2004-04-29",10240.44043,10253.480469,9959.160156,9980.509766,143886000,9980.509766
"2004-04-30",9982.580078,10103.75,9948.129883,9948.129883,96399000,9948.129883
"2004-05-03",9948.129883,10291.879883,9948.129883,10191.519531,102267800,10191.519531
"2004-05-04",10191.759766,10351.320313,10187.94043,10333.169922,86749200,10333.169922
"2004-05-05",10333.179688,10346.169922,10113.919922,10114.490234,67632600,10114.490234
"2004-05-06",10114.209961,10114.209961,9839.950195,9852.410156,130252000,9852.410156
"2004-05-07",9852.490234,9852.490234,9709.879883,9790.990234,97285800,9790.990234
"2004-05-10",9776.55957,9776.55957,9423.990234,9440.570313,133019400,9440.570313
"2004-05-11",9440.570313,9740.910156,9440.570313,9648.099609,106413400,9648.099609
"2004-05-12",9647.719727,9717.110352,9579.129883,9690.669922,88194800,9690.669922
"2004-05-13",9690.580078,9829.94043,9672.25,9784.089844,83225000,9784.089844
"2004-05-14",9775.44043,9856.290039,9762.599609,9786.320313,81081200,9786.320313
"2004-05-17",9778.870117,9778.870117,9589.700195,9605.620117,88120200,9605.620117
"2004-05-18",9605.870117,9749.299805,9605.870117,9730.160156,95781400,9730.160156
"2004-05-19",9743.129883,9961.969727,9729.910156,9767.629883,106441200,9767.629883
"2004-05-20",9760.919922,9827.129883,9753.129883,9810.780273,68158400,9810.780273
"2004-05-21",9827.349609,9861.990234,9820.879883,9822.389648,50507800,9822.389648
"2004-05-24",9824.219727,9908.849609,9823.889648,9891.490234,53540800,9891.490234
"2004-05-25",9896.549805,9991.209961,9883.30957,9991.200195,68228000,9991.200195
"2004-05-26",9991.040039,10069.259766,9975.55957,10062.580078,80802000,10062.580078
"2004-05-27",10062.730469,10162.19043,10062.730469,10153.610352,83710400,10153.610352
"2004-05-28",10153.790039,10202.580078,10024.389648,10028.419922,74818000,10028.419922
"2004-05-31",10028.419922,10054.200195,9993.879883,10036.290039,11846800,10036.290039
"2004-06-01",10036.290039,10066.290039,10027.620117,10043.320313,38796600,10043.320313
"2004-06-02",10043.450195,10053.730469,9981.889648,9981.889648,50202200,9981.889648
"2004-06-03",9981.150391,9983.129883,9900.389648,9907.589844,58291200,9907.589844
"2004-06-04",9908.040039,10063.80957,9908.040039,10057.589844,56983200,10057.589844
"2004-06-07",10057.589844,10369.030273,10057.589844,10368.620117,92744400,10368.620117
"2004-06-08",10368.259766,10368.259766,10276.05957,10336.120117,90511800,10336.120117
"2004-06-09",10336.25,10336.900391,10205.490234,10219.030273,50743200,10219.030273
"2004-06-10",10219.030273,10253.019531,10203.830078,10230.5,64806400,10230.5
"2004-06-11",10230.330078,10231.629883,10206.730469,10214.509766,6813000,10214.509766
"2004-06-14",10214.509766,10214.509766,10082.849609,10093.019531,38198200,10093.019531
"2004-06-15",10093.620117,10226.950195,10093.620117,10220.69043,70228800,10220.69043
"2004-06-16",10236.410156,10236.410156,10145.25,10151.599609,40924000,10151.599609
"2004-06-17",10151.599609,10186.790039,10105.509766,10175.330078,36492000,10175.330078
"2004-06-18",10175.330078,10234.200195,10158.429688,10224.389648,43508200,10224.389648
"2004-06-21",10217.259766,10285.75,10185.94043,10187.919922,45441400,10187.919922
"2004-06-22",10187.919922,10191.400391,10139.400391,10140.25,69228200,10140.25
"2004-06-23",10140.089844,10147.05957,10065.990234,10137.879883,57742000,10137.879883
"2004-06-24",10137.879883,10184.099609,10137.200195,10182.540039,67551400,10182.540039
"2004-06-25",10182.540039,10199.120117,10119.360352,10128.790039,62222600,10128.790039
"2004-06-28",10144.839844,10204.530273,10129.549805,10137.030273,61043400,10137.030273
"2004-06-29",10136.240234,10187.589844,10114.280273,10137.419922,54784400,10137.419922
"2004-06-30",10137.419922,10281.969727,10137.419922,10281.820313,72581600,10281.820313
"2004-07-01",10281.950195,10297.910156,10231.94043,10260.959961,62861000,10260.959961
"2004-07-02",10262.759766,10262.759766,10193.80957,10240.839844,36329200,10240.839844
"2004-07-05",10235.629883,10248.530273,10222.450195,10222.450195,5828400,10222.450195
"2004-07-06",10221.929688,10227.69043,10118.150391,10121.120117,57272200,10121.120117
"2004-07-07",10121.120117,10139.549805,10037.950195,10042.019531,61959400,10042.019531
"2004-07-08",10030.900391,10043.379883,9975.120117,9975.120117,76381000,9975.120117
"2004-07-09",9988.879883,10044.650391,9988.879883,10042.339844,42041800,10042.339844
"2004-07-12",10043.429688,10101.040039,10032.019531,10090.419922,49500200,10090.419922
"2004-07-13",10089.790039,10096.929688,10024.839844,10033.900391,46482400,10033.900391
"2004-07-14",10030.929688,10030.929688,9837.639648,9843.019531,64967800,9843.019531
"2004-07-15",9843.019531,9876.120117,9816.620117,9875.570313,76614000,9875.570313
"2004-07-16",9880.830078,9988.25,9880.830078,9923.919922,70666800,9923.919922
"2004-07-19",9919.259766,9964.730469,9910.070313,9921.160156,63765000,9921.160156
"2004-07-20",9922.150391,10025.370117,9901.469727,10025.129883,104999000,10025.129883
"2004-07-21",10020.69043,10103.429688,9981.849609,9987.05957,74639000,9987.05957
"2004-07-22",9987.639648,10003.919922,9951.839844,9987.330078,59781400,9987.330078
"2004-07-23",9988.709961,9989.259766,9907.669922,9907.669922,40246800,9907.669922
"2004-07-26",9907.669922,9931.570313,9902.349609,9921.400391,24215800,9921.400391
"2004-07-27",9928.129883,10120.5,9928.129883,10119.959961,77451400,10119.959961
"2004-07-28",10119.959961,10129.519531,9966.269531,10090.55957,80415400,10090.55957
"2004-07-29",10092.519531,10137.320313,10056.599609,10060.290039,77404000,10060.290039
"2004-07-30",10060.290039,10117.790039,10039.429688,10116.389648,67048600,10116.389648
"2004-08-02",10115.959961,10188.94043,10096.849609,10173.900391,50977800,10173.900391
"2004-08-03",10174.209961,10220.099609,10115.389648,10205.610352,69710400,10205.610352
"2004-08-04",10203.5,10204.419922,10016.400391,10075.799805,105370600,10075.799805
"2004-08-05",10075.799805,10125.530273,10065.740234,10066.900391,55551600,10066.900391
"2004-08-06",10066.589844,10066.589844,9864.110352,9866.129883,80199800,9866.129883
"2004-08-09",9866.129883,9874.120117,9809.450195,9814.05957,40080200,9814.05957
"2004-08-10",9814.44043,9914.950195,9814.44043,9910.839844,67198000,9910.839844
"2004-08-11",9910.599609,9910.599609,9815.290039,9849.929688,57948600,9849.929688
"2004-08-12",9847.110352,9850.629883,9807.709961,9812.660156,49765400,9812.660156
"2004-08-13",9814.769531,9826.219727,9789.429688,9790.620117,27921400,9790.620117
"2004-08-16",9789.919922,9925.889648,9789.419922,9899.519531,51009400,9899.519531
"2004-08-17",9903.120117,10044.299805,9903.120117,9997.030273,79085000,9997.030273
"2004-08-18",9993.509766,10080.650391,9974.280273,10080.549805,66958000,10080.549805
"2004-08-19",10080.549805,10134.570313,10070.969727,10099.610352,67882400,10099.610352
"2004-08-20",10098.259766,10149.660156,10089.660156,10143.429688,60159200,10143.429688
"2004-08-23",10143.429688,10206.769531,10143.429688,10169.19043,49205000,10169.19043
"2004-08-24",10169.969727,10238.19043,10169.969727,10222.679688,59782600,10222.679688
"2004-08-25",10222.919922,10243.620117,10173.150391,10237.889648,48307400,10237.889648
"2004-08-26",10235.459961,10240.379883,10196.889648,10198.379883,45818600,10198.379883
"2004-08-27",10198.679688,10229.120117,10194.240234,10225.05957,43119200,10225.05957
"2004-08-30",10225.05957,10225.139648,10171.330078,10199.540039,36681600,10199.540039
"2004-08-31",10199.540039,10265.080078,10181.980469,10264.320313,60682600,10264.320313
"2004-09-01",10264.169922,10372.740234,10261.219727,10329.75,78170600,10329.75
"2004-09-02",10329.75,10432.400391,10311.900391,10422.629883,67301800,10422.629883
"2004-09-03",10422.990234,10437.450195,10334.660156,10335.009766,48313800,10335.009766
"2004-09-06",10335.009766,10378.049805,10335.009766,10376.110352,7211200,10376.110352
"2004-09-07",10377.910156,10518.400391,10377.910156,10486.799805,101592400,10486.799805
"2004-09-08",10486.959961,10560.780273,10486.959961,10537.959961,123521200,10537.959961
"2004-09-09",10539.360352,10590.080078,10518.240234,10553.410156,84176000,10553.410156
"2004-09-10",10553.410156,10723.219727,10553.320313,10661.530273,82177200,10661.530273
"2004-09-13",10661.530273,10748.580078,10616.370117,10620.379883,67324600,10620.379883
"2004-09-14",10620.379883,10702.320313,10601.959961,10701.049805,69725600,10701.049805
"2004-09-15",10701.139648,10701.139648,10647.980469,10660.910156,66775800,10660.910156
"2004-09-16",NA,NA,NA,NA,NA,NA
"2004-09-17",10661.379883,10850.700195,10661.379883,10790.530273,112635400,10790.530273
"2004-09-20",10790.530273,10860.360352,10748.980469,10803.679688,97967600,10803.679688
"2004-09-21",10802.830078,10882.730469,10800.669922,10850.360352,117452200,10850.360352
"2004-09-22",10850.160156,10850.160156,10732.120117,10777.230469,92313200,10777.230469
"2004-09-23",10777.910156,10821.679688,10772.040039,10811.360352,87934600,10811.360352
"2004-09-24",10814.889648,10873.19043,10810.419922,10856.44043,86477400,10856.44043
"2004-09-27",10853.129883,10853.129883,10648.320313,10687.599609,89950800,10687.599609
"2004-09-28",10684.589844,10845.280273,10659.55957,10843.419922,124343400,10843.419922
"2004-09-29",10844.299805,11020.080078,10844.150391,10980.320313,137108400,10980.320313
"2004-09-30",10979.589844,11038.290039,10941.660156,10957.370117,89856200,10957.370117
"2004-10-01",10962.259766,11094.540039,10961.610352,11078.259766,87245600,11078.259766
"2004-10-04",11078.259766,11199.080078,11078.259766,11181.629883,87959000,11181.629883
"2004-10-05",11183.69043,11196.80957,11112.030273,11117.339844,92033400,11117.339844
"2004-10-06",11117.339844,11118.209961,10961.049805,11090.919922,110221800,11090.919922
"2004-10-07",11090.919922,11133.320313,11083.530273,11097.959961,77975200,11097.959961
"2004-10-08",11097.959961,11098.330078,10917.230469,10920.969727,91815800,10920.969727
"2004-10-11",10919.580078,10984.849609,10919.580078,10975.290039,32932600,10975.290039
"2004-10-12",10972.5,11023.160156,10885.099609,11023.160156,74908200,11023.160156
"2004-10-13",11023.280273,11070.110352,10890,10942.360352,99085000,10942.360352
"2004-10-14",10942.360352,10945.929688,10862.25,10876,60752600,10876
"2004-10-15",10876,11009.639648,10876,10991.429688,66658000,10991.429688
"2004-10-18",10991.429688,11056.05957,10961.929688,11055.759766,52721600,11055.759766
"2004-10-19",11055.759766,11159.900391,10986.740234,11023.790039,75544600,11023.790039
"2004-10-20",11023.790039,11077.080078,10986.839844,11076.849609,60288200,11076.849609
"2004-10-21",11076.849609,11168.089844,11076.849609,11166.889648,113071200,11166.889648
"2004-10-22",11167.769531,11252,11167.769531,11226.080078,79440800,11226.080078
"2004-10-25",11226.080078,11229.650391,11160.160156,11178.009766,57326600,11178.009766
"2004-10-26",11178.839844,11373.219727,11178.839844,11341.580078,0,11341.580078
"2004-10-27",11341.580078,11540.839844,11341.580078,11517.709961,135090800,11517.709961
"2004-10-28",11521.879883,11525.839844,11433.80957,11442.450195,94480400,11442.450195
"2004-10-29",11440.379883,11564.450195,11439.919922,11564.349609,101486200,11564.349609
"2004-11-01",11564.629883,11640.389648,11558.959961,11622.410156,0,11622.410156
"2004-11-02",11678.25,11681.269531,11593.269531,11610.410156,92516600,11610.410156
"2004-11-03",11610.540039,11765.820313,11610.540039,11765.769531,104432200,11765.769531
"2004-11-04",11765.849609,11867.490234,11701.089844,11864.419922,102624200,11864.419922
"2004-11-05",11864.759766,11905.570313,11784.589844,11793.870117,79991800,11793.870117
"2004-11-08",11793.240234,11805.910156,11732.990234,11760,52661200,11760
"2004-11-09",11760,11796.950195,11706,11786.910156,55034000,11786.910156
"2004-11-10",11791.769531,11878.610352,11791.75,11794.019531,79164200,11794.019531
"2004-11-11",11807.219727,11984.959961,11807.219727,11971.950195,92626800,11971.950195
"2004-11-12",11972.110352,12044.719727,11920.660156,11957.320313,76905800,11957.320313
"2004-11-15",11957.320313,11976.480469,11933.980469,11955.389648,39577600,11955.389648
"2004-11-16",11949.830078,11958.549805,11889.490234,11951.160156,45757200,11951.160156
"2004-11-17",11951.160156,12068.200195,11951.160156,12020.379883,81889800,12020.379883
"2004-11-18",12020.379883,12056.950195,11991.290039,12038.94043,57537800,12038.94043
"2004-11-19",12038.94043,12040.820313,11833.450195,11839.209961,85789800,11839.209961
"2004-11-22",11838.889648,11882.580078,11834.870117,11879.820313,46259400,11879.820313
"2004-11-23",11879.730469,11912.639648,11862.370117,11876.580078,54716600,11876.580078
"2004-11-24",11876.660156,11917.5,11840.5,11907.320313,73250600,11907.320313
"2004-11-25",11908.650391,11997.950195,11908.650391,11997.639648,36468200,11997.639648
"2004-11-26",11998.280273,12078.879883,11983.25,12076.080078,47025200,12076.080078
"2004-11-29",12079.549805,12236.629883,12079.549805,12196.389648,75165400,12196.389648
"2004-11-30",12196.389648,12261.019531,12101.349609,12102.549805,96454400,12102.549805
